Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
02/09/2017 12:40,02/09/2017 15:07,EURUSD,Buy,0.01,1.06894,1.07294,1.06994,1.06894,-10.0,-1.04,00:02:27:00,-0.13
02/09/2017 06:12,02/09/2017 07:14,EURUSD,Sell,0.01,1.06882,1.06482,1.06782,1.06882,-10.0,-1.04,00:01:02:00,-0.13
02/08/2017 18:21,02/08/2017 22:47,EURUSD,Buy,0.01,1.06809,1.07209,1.06909,1.06809,-10.0,-1.04,00:04:26:00,-0.13
02/08/2017 10:56,02/08/2017 18:02,EURUSD,Sell,0.01,1.06774,1.06374,1.06674,1.06774,-10.0,-1.04,00:07:06:00,-0.13
02/07/2017 07:49,02/07/2017 12:08,EURUSD,Sell,0.01,1.07153,1.06753,1.07053,1.06753,30.0,2.96,00:04:19:00,0.38
02/06/2017 11:11,02/06/2017 17:00,EURUSD,Sell,0.01,1.07685,1.07285,1.07585,1.07285,30.0,2.96,00:05:49:00,0.38
02/03/2017 17:31,02/03/2017 17:33,EURUSD,Buy,0.01,1.07554,1.07954,1.07654,1.07554,-10.0,-1.04,00:00:02:00,-0.13
02/03/2017 12:56,02/03/2017 17:30,EURUSD,Sell,0.01,1.07551,1.07151,1.07451,1.07151,30.0,2.96,00:04:34:00,0.38
02/02/2017 12:37,02/02/2017 15:14,EURUSD,Buy,0.01,1.07970,1.08370,1.08070,1.07970,-10.0,-1.04,00:02:37:00,-0.13
02/02/2017 00:00,02/02/2017 05:00,EURUSD,Sell,0.01,1.07844,1.07444,1.07744,1.07844,-10.0,-1.04,00:05:00:00,-0.13
02/01/2017 17:15,02/01/2017 19:01,EURUSD,Sell,0.01,1.07844,1.07444,1.07744,1.07444,30.0,2.96,00:01:46:00,0.38
01/31/2017 12:03,01/31/2017 12:58,EURUSD,Buy,0.01,1.07022,1.07422,1.07122,1.07022,-10.0,-1.04,00:00:55:00,-0.13
01/31/2017 11:00,01/31/2017 12:00,EURUSD,Sell,0.01,1.07006,1.06606,1.06906,1.07006,-10.0,-1.04,00:01:00:00,-0.13
01/31/2017 07:02,01/31/2017 07:28,EURUSD,Buy,0.01,1.06990,1.07390,1.07090,1.06990,-10.0,-1.04,00:00:26:00,-0.13
01/30/2017 15:34,01/30/2017 16:09,EURUSD,Sell,0.01,1.06887,1.06487,1.06787,1.06487,30.0,2.96,00:00:35:00,0.38
01/30/2017 04:01,01/30/2017 11:10,EURUSD,Buy,0.01,1.07147,1.07547,1.07247,1.07147,-10.0,-1.04,00:07:09:00,-0.13
01/27/2017 17:30,01/27/2017 17:38,EURUSD,Buy,0.01,1.06881,1.07281,1.06981,1.06881,-10.0,-1.04,00:00:08:00,-0.13
01/27/2017 13:08,01/27/2017 14:24,EURUSD,Buy,0.01,1.06784,1.07184,1.06884,1.06784,-10.0,-1.04,00:01:16:00,-0.13
01/27/2017 10:53,01/27/2017 11:59,EURUSD,Sell,0.01,1.06723,1.06323,1.06623,1.06723,-10.0,-1.04,00:01:06:00,-0.13
01/26/2017 13:53,01/26/2017 15:31,EURUSD,Sell,0.01,1.07296,1.06896,1.07196,1.07296,-10.0,-1.04,00:01:38:00,-0.13
01/25/2017 13:17,01/25/2017 16:22,EURUSD,Buy,0.01,1.07276,1.07676,1.07376,1.07676,30.0,2.96,00:03:05:00,0.38
01/25/2017 11:00,01/25/2017 12:16,EURUSD,Sell,0.01,1.07299,1.06899,1.07199,1.07299,-10.0,-1.04,00:01:16:00,-0.13
01/24/2017 23:09,01/25/2017 06:17,EURUSD,Sell,0.01,1.07350,1.06950,1.07250,1.07350,-10.0,-1.03,00:07:08:00,-0.13
01/24/2017 19:02,01/24/2017 19:07,EURUSD,Buy,0.01,1.07619,1.08019,1.07719,1.07619,-10.0,-1.04,00:00:05:00,-0.13
01/24/2017 01:32,01/24/2017 10:42,EURUSD,Buy,0.01,1.07444,1.07844,1.07544,1.07444,-10.0,-1.04,00:09:10:00,-0.13
01/20/2017 21:29,01/20/2017 21:30,EURUSD,Buy,0.01,1.06831,1.07231,1.06931,1.06831,-10.0,-1.04,00:00:01:00,-0.13
01/20/2017 13:36,01/20/2017 18:23,EURUSD,Sell,0.01,1.06619,1.06219,1.06519,1.06619,-10.0,-1.04,00:04:47:00,-0.13
01/20/2017 05:04,01/20/2017 13:17,EURUSD,Buy,0.01,1.06591,1.06991,1.06691,1.06591,-10.0,-1.04,00:08:13:00,-0.13
01/19/2017 17:37,01/19/2017 17:50,EURUSD,Sell,0.01,1.06318,1.05918,1.06218,1.06318,-10.0,-1.04,00:00:13:00,-0.13
01/19/2017 00:02,01/19/2017 03:56,EURUSD,Sell,0.01,1.06651,1.06251,1.06551,1.06251,30.0,2.96,00:03:54:00,0.37
01/18/2017 16:57,01/18/2017 18:54,EURUSD,Sell,0.01,1.06855,1.06455,1.06755,1.06855,-10.0,-1.04,00:01:57:00,-0.13
01/17/2017 04:16,01/17/2017 08:17,EURUSD,Buy,0.01,1.05984,1.06384,1.06084,1.06384,30.0,2.96,00:04:01:00,0.38
01/16/2017 12:09,01/17/2017 04:21,EURUSD,Sell,0.01,1.06123,1.05723,1.06023,1.06123,-10.0,-1.03,00:16:12:00,-0.13
01/13/2017 18:59,01/13/2017 19:13,EURUSD,Sell,0.01,1.06134,1.05734,1.06034,1.06134,-10.0,-1.04,00:00:14:00,-0.13
01/11/2017 21:53,01/11/2017 21:56,EURUSD,Buy,0.01,1.05565,1.05965,1.05665,1.05565,-10.0,-1.04,00:00:03:00,-0.13
01/11/2017 13:34,01/11/2017 16:04,EURUSD,Sell,0.01,1.05459,1.05059,1.05359,1.05059,30.0,2.96,00:02:30:00,0.38
01/10/2017 21:16,01/11/2017 14:07,EURUSD,Sell,0.01,1.05683,1.05283,1.05583,1.05283,30.0,2.97,00:16:51:00,0.38
01/11/2017 05:06,01/11/2017 05:37,EURUSD,Sell,0.01,1.05606,1.05206,1.05506,1.05606,-10.0,-1.04,00:00:31:00,-0.13
01/09/2017 19:38,01/10/2017 02:20,EURUSD,Buy,0.01,1.05457,1.05857,1.05557,1.05857,30.0,2.93,00:06:42:00,0.37
01/09/2017 14:02,01/09/2017 15:23,EURUSD,Sell,0.01,1.05261,1.04861,1.05161,1.05261,-10.0,-1.04,00:01:21:00,-0.13
01/09/2017 12:17,01/09/2017 13:23,EURUSD,Buy,0.01,1.05341,1.05741,1.05441,1.05341,-10.0,-1.04,00:01:06:00,-0.13
01/09/2017 09:49,01/09/2017 10:47,EURUSD,Sell,0.01,1.05303,1.04903,1.05203,1.05303,-10.0,-1.04,00:00:58:00,-0.13
01/06/2017 17:30,01/06/2017 17:30,EURUSD,Buy,0.01,1.05985,1.06385,1.06085,1.05985,-10.0,-1.04,00:00:00:00,-0.13
01/06/2017 16:28,01/06/2017 17:06,EURUSD,Sell,0.01,1.05838,1.05438,1.05738,1.05838,-10.0,-1.04,00:00:38:00,-0.13
01/05/2017 19:29,01/05/2017 19:31,EURUSD,Buy,0.01,1.05644,1.06044,1.05744,1.05644,-10.0,-1.04,00:00:02:00,-0.13
01/04/2017 12:09,01/04/2017 12:34,EURUSD,Buy,0.01,1.04236,1.04636,1.04336,1.04236,-10.0,-1.04,00:00:25:00,-0.13
01/04/2017 04:51,01/04/2017 07:33,EURUSD,Sell,0.01,1.04077,1.03677,1.03977,1.04077,-10.0,-1.04,00:02:42:00,-0.13
01/03/2017 12:19,01/03/2017 13:18,EURUSD,Sell,0.01,1.04576,1.04176,1.04476,1.04176,30.0,2.96,00:00:59:00,0.38
01/02/2017 12:45,01/02/2017 13:03,EURUSD,Sell,0.01,1.05177,1.04777,1.05077,1.04777,30.0,2.96,00:00:18:00,0.38
12/30/2016 23:02,12/30/2016 23:59,EURUSD,Sell,0.01,1.05348,1.04948,1.05248,1.05348,-10.0,-1.04,00:00:57:00,-0.13
12/29/2016 13:50,12/29/2016 13:56,EURUSD,Buy,0.01,1.04695,1.05095,1.04795,1.04695,-10.0,-1.04,00:00:06:00,-0.13
12/28/2016 13:21,12/28/2016 15:48,EURUSD,Sell,0.01,1.04498,1.04098,1.04398,1.04098,30.0,2.96,00:02:27:00,0.38
12/27/2016 19:28,12/28/2016 12:47,EURUSD,Buy,0.01,1.04453,1.04853,1.04553,1.04453,-10.0,-1.07,00:17:19:00,-0.14
12/26/2016 14:06,12/26/2016 14:06,EURUSD,Sell,0.01,1.04362,1.03962,1.04262,1.03962,30.0,2.96,00:00:00:00,0.38
12/23/2016 19:58,12/23/2016 20:15,EURUSD,Buy,0.01,1.04530,1.04930,1.04630,1.04530,-10.0,-1.04,00:00:17:00,-0.13
12/23/2016 18:01,12/23/2016 18:32,EURUSD,Sell,0.01,1.04405,1.04005,1.04305,1.04405,-10.0,-1.04,00:00:31:00,-0.13
12/23/2016 13:20,12/23/2016 15:06,EURUSD,Buy,0.01,1.04420,1.04820,1.04520,1.04420,-10.0,-1.04,00:01:46:00,-0.13
12/22/2016 19:01,12/22/2016 19:57,EURUSD,Buy,0.01,1.04600,1.05000,1.04700,1.04600,-10.0,-1.04,00:00:56:00,-0.13
12/22/2016 17:49,12/22/2016 17:59,EURUSD,Sell,0.01,1.04410,1.04010,1.04310,1.04410,-10.0,-1.04,00:00:10:00,-0.13
12/22/2016 11:01,12/22/2016 11:54,EURUSD,Buy,0.01,1.04378,1.04778,1.04478,1.04378,-10.0,-1.04,00:00:53:00,-0.13
12/21/2016 16:05,12/21/2016 18:05,EURUSD,Buy,0.01,1.04087,1.04487,1.04187,1.04487,30.0,2.96,00:02:00:00,0.38
12/21/2016 06:15,12/21/2016 12:18,EURUSD,Buy,0.01,1.03974,1.04374,1.04074,1.03974,-10.0,-1.04,00:06:03:00,-0.13
12/21/2016 06:15,12/21/2016 12:18,EURUSD,Buy,0.01,1.03974,1.04374,1.04074,1.03974,-10.0,-1.04,00:06:03:00,-0.13
12/21/2016 05:04,12/21/2016 05:55,EURUSD,Sell,0.01,1.03937,1.03537,1.03837,1.03937,-10.0,-1.04,00:00:51:00,-0.13
12/20/2016 09:14,12/20/2016 16:29,EURUSD,Sell,0.01,1.04022,1.03622,1.03922,1.03622,30.0,2.96,00:07:15:00,0.38
12/19/2016 23:09,12/19/2016 23:16,EURUSD,Sell,0.01,1.04211,1.03811,1.04111,1.04211,-10.0,-1.04,00:00:07:00,-0.13
12/16/2016 20:49,12/16/2016 20:52,EURUSD,Buy,0.01,1.04620,1.05020,1.04720,1.04620,-10.0,-1.04,00:00:03:00,-0.13
12/14/2016 23:00,12/14/2016 23:00,EURUSD,Sell,0.01,1.06218,1.05818,1.06118,1.05818,30.0,2.96,00:00:00:00,0.38
12/14/2016 21:30,12/14/2016 21:56,EURUSD,Buy,0.01,1.06545,1.06945,1.06645,1.06545,-10.0,-1.04,00:00:26:00,-0.13
12/14/2016 12:39,12/14/2016 12:52,EURUSD,Sell,0.01,1.06241,1.05841,1.06141,1.06241,-10.0,-1.04,00:00:13:00,-0.13
12/13/2016 19:14,12/13/2016 19:16,EURUSD,Buy,0.01,1.06394,1.06794,1.06494,1.06394,-10.0,-1.04,00:00:02:00,-0.13
12/13/2016 12:19,12/13/2016 18:53,EURUSD,Sell,0.01,1.06384,1.05984,1.06284,1.06384,-10.0,-1.04,00:06:34:00,-0.13
12/12/2016 06:50,12/12/2016 13:24,EURUSD,Buy,0.01,1.05506,1.05906,1.05606,1.05906,30.0,2.96,00:06:34:00,0.38
12/12/2016 04:29,12/12/2016 05:04,EURUSD,Sell,0.01,1.05406,1.05006,1.05306,1.05406,-10.0,-1.04,00:00:35:00,-0.13
12/09/2016 15:30,12/09/2016 16:28,EURUSD,Sell,0.01,1.05987,1.05587,1.05887,1.05587,30.0,2.96,00:00:58:00,0.38
12/08/2016 16:58,12/08/2016 17:31,EURUSD,Sell,0.01,1.07680,1.07280,1.07580,1.07280,30.0,2.96,00:00:33:00,0.38
12/08/2016 12:50,12/08/2016 16:45,EURUSD,Buy,0.01,1.07745,1.08145,1.07845,1.08145,30.0,2.96,00:03:55:00,0.38
12/08/2016 06:01,12/08/2016 11:09,EURUSD,Buy,0.01,1.07586,1.07986,1.07686,1.07586,-10.0,-1.04,00:05:08:00,-0.13
12/07/2016 16:46,12/07/2016 19:20,EURUSD,Buy,0.01,1.07222,1.07622,1.07322,1.07622,30.0,2.96,00:02:34:00,0.38
12/07/2016 05:52,12/07/2016 10:42,EURUSD,Buy,0.01,1.07132,1.07532,1.07232,1.07132,-10.0,-1.04,00:04:50:00,-0.13
12/06/2016 15:42,12/06/2016 20:54,EURUSD,Sell,0.01,1.07598,1.07198,1.07498,1.07198,30.0,2.96,00:05:12:00,0.38
12/06/2016 12:07,12/06/2016 15:41,EURUSD,Buy,0.01,1.07595,1.07995,1.07695,1.07595,-10.0,-1.04,00:03:34:00,-0.13
12/06/2016 10:01,12/06/2016 11:35,EURUSD,Sell,0.01,1.07598,1.07198,1.07498,1.07598,-10.0,-1.04,00:01:34:00,-0.13
12/05/2016 15:17,12/05/2016 15:23,EURUSD,Buy,0.01,1.06706,1.07106,1.06806,1.07106,30.0,2.96,00:00:06:00,0.38
12/05/2016 02:10,12/05/2016 02:47,EURUSD,Sell,0.01,1.05942,1.05542,1.05842,1.05542,30.0,2.96,00:00:37:00,0.38
12/01/2016 22:57,12/02/2016 05:10,EURUSD,Buy,0.01,1.06293,1.06693,1.06393,1.06693,30.0,2.93,00:06:13:00,0.38
11/30/2016 20:17,11/30/2016 20:41,EURUSD,Sell,0.01,1.05745,1.05345,1.05645,1.05745,-10.0,-1.04,00:00:24:00,-0.14
11/30/2016 13:01,11/30/2016 13:13,EURUSD,Buy,0.01,1.06501,1.06901,1.06601,1.06501,-10.0,-1.04,00:00:12:00,-0.14
11/29/2016 19:20,11/29/2016 20:05,EURUSD,Buy,0.01,1.06114,1.06514,1.06214,1.06114,-10.0,-1.04,00:00:45:00,-0.13
11/28/2016 13:45,11/28/2016 15:27,EURUSD,Sell,0.01,1.06510,1.06110,1.06410,1.06110,30.0,2.96,00:01:42:00,0.39
11/28/2016 04:46,11/28/2016 06:15,EURUSD,Buy,0.01,1.06170,1.06570,1.06270,1.06570,30.0,2.96,00:01:29:00,0.39
11/25/2016 10:54,11/25/2016 12:37,EURUSD,Buy,0.01,1.05693,1.06093,1.05793,1.06093,30.0,2.96,00:01:43:00,0.39
11/25/2016 02:02,11/25/2016 02:07,EURUSD,Sell,0.01,1.05526,1.05126,1.05426,1.05526,-10.0,-1.04,00:00:05:00,-0.14
11/24/2016 12:38,11/24/2016 15:30,EURUSD,Buy,0.01,1.05402,1.05802,1.05502,1.05802,30.0,2.96,00:02:52:00,0.39
11/24/2016 11:39,11/24/2016 11:46,EURUSD,Sell,0.01,1.05347,1.04947,1.05247,1.05347,-10.0,-1.04,00:00:07:00,-0.14
11/23/2016 12:00,11/23/2016 14:43,EURUSD,Sell,0.01,1.06293,1.05893,1.06193,1.06293,-10.0,-1.04,00:02:43:00,-0.14
11/23/2016 10:48,11/23/2016 11:53,EURUSD,Buy,0.01,1.06284,1.06684,1.06384,1.06284,-10.0,-1.04,00:01:05:00,-0.14
11/22/2016 17:39,11/22/2016 17:53,EURUSD,Sell,0.01,1.06142,1.05742,1.06042,1.06142,-10.0,-1.04,00:00:14:00,-0.14
11/22/2016 13:27,11/22/2016 14:18,EURUSD,Buy,0.01,1.06392,1.06792,1.06492,1.06392,-10.0,-1.04,00:00:51:00,-0.14
11/22/2016 04:27,11/22/2016 04:45,EURUSD,Buy,0.01,1.06388,1.06788,1.06488,1.06388,-10.0,-1.04,00:00:18:00,-0.14
11/21/2016 04:43,11/21/2016 04:59,EURUSD,Buy,0.01,1.05970,1.06370,1.06070,1.05970,-10.0,-1.04,00:00:16:00,-0.14
11/18/2016 19:36,11/18/2016 20:40,EURUSD,Sell,0.01,1.05912,1.05512,1.05812,1.05912,-10.0,-1.04,00:01:04:00,-0.14
11/17/2016 17:47,11/17/2016 18:01,EURUSD,Sell,0.01,1.06927,1.06527,1.06827,1.06927,-10.0,-1.04,00:00:14:00,-0.14
11/17/2016 11:56,11/17/2016 16:26,EURUSD,Buy,0.01,1.07043,1.07443,1.07143,1.07443,30.0,2.96,00:04:30:00,0.39
11/16/2016 11:52,11/16/2016 12:33,EURUSD,Sell,0.01,1.07238,1.06838,1.07138,1.07238,-10.0,-1.04,00:00:41:00,-0.14
11/11/2016 19:59,11/14/2016 03:42,EURUSD,Sell,0.01,1.08637,1.08237,1.08537,1.08237,30.0,2.97,02:07:43:00,0.39
11/11/2016 14:00,11/11/2016 14:33,EURUSD,Sell,0.01,1.08745,1.08345,1.08645,1.08745,-10.0,-1.04,00:00:33:00,-0.14
11/10/2016 13:37,11/10/2016 15:34,EURUSD,Sell,0.01,1.09166,1.08766,1.09066,1.09166,-10.0,-1.04,00:01:57:00,-0.14
11/09/2016 18:04,11/09/2016 18:05,EURUSD,Sell,0.01,1.09992,1.09592,1.09892,1.09992,-10.0,-1.04,00:00:01:00,-0.14
11/09/2016 06:02,11/09/2016 06:13,EURUSD,Buy,0.01,1.10567,1.10967,1.10667,1.10967,30.0,2.96,00:00:11:00,0.39
11/08/2016 20:54,11/09/2016 03:05,EURUSD,Sell,0.01,1.10454,1.10054,1.10354,1.10054,30.0,2.97,00:06:11:00,0.39
11/08/2016 11:26,11/08/2016 16:01,EURUSD,Buy,0.01,1.10393,1.10793,1.10493,1.10393,-10.0,-1.04,00:04:35:00,-0.14
11/04/2016 19:22,11/07/2016 02:00,EURUSD,Buy,0.01,1.11102,1.11502,1.11202,1.11102,-10.0,-1.07,02:06:38:00,-0.14
11/04/2016 16:31,11/04/2016 16:43,EURUSD,Sell,0.01,1.10964,1.10564,1.10864,1.10964,-10.0,-1.04,00:00:12:00,-0.14
11/03/2016 14:58,11/03/2016 19:59,EURUSD,Sell,0.01,1.10941,1.10541,1.10841,1.10941,-10.0,-1.04,00:05:01:00,-0.14
11/03/2016 06:59,11/03/2016 09:12,EURUSD,Buy,0.01,1.11128,1.11528,1.11228,1.11128,-10.0,-1.04,00:02:13:00,-0.14
11/02/2016 08:02,11/02/2016 12:19,EURUSD,Buy,0.01,1.10586,1.10986,1.10686,1.10986,30.0,2.96,00:04:17:00,0.39
11/01/2016 11:52,11/01/2016 15:40,EURUSD,Buy,0.01,1.09723,1.10123,1.09823,1.10123,30.0,2.96,00:03:48:00,0.39
10/28/2016 19:26,10/28/2016 19:57,EURUSD,Buy,0.01,1.09318,1.09718,1.09418,1.09318,-10.0,-1.04,00:00:31:00,-0.14
10/27/2016 21:18,10/27/2016 23:14,EURUSD,Sell,0.01,1.09015,1.08615,1.08915,1.09015,-10.0,-1.04,00:01:56:00,-0.14
10/27/2016 11:15,10/27/2016 11:57,EURUSD,Buy,0.01,1.09014,1.09414,1.09114,1.09014,-10.0,-1.04,00:00:42:00,-0.14
10/27/2016 06:09,10/27/2016 10:54,EURUSD,Sell,0.01,1.09098,1.08698,1.08998,1.09098,-10.0,-1.04,00:04:45:00,-0.14
10/26/2016 11:31,10/26/2016 18:25,EURUSD,Buy,0.01,1.08945,1.09345,1.09045,1.09345,30.0,2.96,00:06:54:00,0.39
10/25/2016 19:28,10/25/2016 20:07,EURUSD,Buy,0.01,1.08831,1.09231,1.08931,1.08831,-10.0,-1.04,00:00:39:00,-0.14
10/25/2016 16:03,10/25/2016 19:20,EURUSD,Sell,0.01,1.08776,1.08376,1.08676,1.08776,-10.0,-1.04,00:03:17:00,-0.14
10/24/2016 11:51,10/24/2016 18:14,EURUSD,Buy,0.01,1.08786,1.09186,1.08886,1.08786,-10.0,-1.04,00:06:23:00,-0.14
10/21/2016 11:07,10/21/2016 19:20,EURUSD,Sell,0.01,1.09056,1.08656,1.08956,1.08656,30.0,2.96,00:08:13:00,0.39
10/21/2016 05:54,10/21/2016 11:53,EURUSD,Sell,0.01,1.09254,1.08854,1.09154,1.08854,30.0,2.96,00:05:59:00,0.39
10/20/2016 17:18,10/20/2016 18:30,EURUSD,Sell,0.01,1.09619,1.09219,1.09519,1.09219,30.0,2.96,00:01:12:00,0.39
10/20/2016 15:25,10/20/2016 16:39,EURUSD,Buy,0.01,1.09700,1.10100,1.09800,1.09700,-10.0,-1.04,00:01:14:00,-0.14
10/19/2016 15:29,10/20/2016 15:25,EURUSD,Sell,0.01,1.09835,1.09435,1.09735,1.09835,-10.0,-1.01,00:23:56:00,-0.13
10/20/2016 09:49,10/20/2016 10:32,EURUSD,Sell,0.01,1.09647,1.09247,1.09547,1.09647,-10.0,-1.04,00:00:43:00,-0.14
10/19/2016 12:48,10/19/2016 14:45,EURUSD,Buy,0.01,1.09894,1.10294,1.09994,1.09894,-10.0,-1.04,00:01:57:00,-0.14
10/18/2016 16:00,10/18/2016 16:30,EURUSD,Sell,0.01,1.10046,1.09646,1.09946,1.10046,-10.0,-1.04,00:00:30:00,-0.14
10/18/2016 03:53,10/18/2016 15:46,EURUSD,Buy,0.01,1.09976,1.10376,1.10076,1.09976,-10.0,-1.04,00:11:53:00,-0.14
10/14/2016 19:21,10/14/2016 21:30,EURUSD,Sell,0.01,1.10051,1.09651,1.09951,1.10051,-10.0,-1.04,00:02:09:00,-0.14
10/13/2016 15:49,10/13/2016 16:20,EURUSD,Buy,0.01,1.10273,1.10673,1.10373,1.10273,-10.0,-1.04,00:00:31:00,-0.14
10/13/2016 10:05,10/13/2016 10:16,EURUSD,Sell,0.01,1.10141,1.09741,1.10041,1.10141,-10.0,-1.04,00:00:11:00,-0.14
10/13/2016 01:00,10/13/2016 03:11,EURUSD,Sell,0.01,1.10141,1.09741,1.10041,1.10141,-10.0,-1.04,00:02:11:00,-0.14
10/12/2016 19:14,10/12/2016 19:51,EURUSD,Sell,0.01,1.10189,1.09789,1.10089,1.10189,-10.0,-1.04,00:00:37:00,-0.14
10/12/2016 12:28,10/12/2016 18:04,EURUSD,Sell,0.01,1.10415,1.10015,1.10315,1.10415,-10.0,-1.04,00:05:36:00,-0.14
10/12/2016 04:19,10/12/2016 11:55,EURUSD,Sell,0.01,1.10586,1.10186,1.10486,1.10586,-10.0,-1.04,00:07:36:00,-0.14
10/11/2016 04:11,10/11/2016 14:13,EURUSD,Sell,0.01,1.11409,1.11009,1.11309,1.11009,30.0,2.96,00:10:02:00,0.39
10/06/2016 13:35,10/06/2016 19:45,EURUSD,Sell,0.01,1.11939,1.11539,1.11839,1.11539,30.0,2.96,00:06:10:00,0.39
10/06/2016 11:26,10/06/2016 12:03,EURUSD,Sell,0.01,1.11994,1.11594,1.11894,1.11994,-10.0,-1.04,00:00:37:00,-0.14
10/05/2016 16:07,10/05/2016 21:43,EURUSD,Sell,0.01,1.12191,1.11791,1.12091,1.12191,-10.0,-1.04,00:05:36:00,-0.14
10/03/2016 18:00,10/04/2016 09:44,EURUSD,Sell,0.01,1.12305,1.11905,1.12205,1.11905,30.0,2.97,00:15:44:00,0.39
09/30/2016 19:16,09/30/2016 19:17,EURUSD,Buy,0.01,1.12396,1.12796,1.12496,1.12396,-10.0,-1.04,00:00:01:00,-0.14
09/30/2016 11:13,09/30/2016 14:58,EURUSD,Sell,0.01,1.12065,1.11665,1.11965,1.11665,30.0,2.96,00:03:45:00,0.39
