Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Change %
02/27/2017 18:05,02/27/2017 18:05,EURUSD,Buy,0.01,1.06197,1.07176,1.06176,1.06209,3.3,0.29,00:00:00:00,0.05
02/24/2017 13:55,02/24/2017 13:55,EURUSD,Buy,0.01,1.06046,1.07038,1.06038,1.06057,1.9,0.15,00:00:00:00,0.03
02/24/2017 09:43,02/24/2017 09:43,EURUSD,Buy,0.01,1.05948,1.06949,1.05949,1.05958,0.9,0.05,00:00:00:00,0.01
02/23/2017 15:15,02/23/2017 15:15,EURUSD,Buy,0.01,1.05745,1.06737,1.05737,1.05755,1.8,0.14,00:00:00:00,0.02
02/22/2017 18:54,02/22/2017 18:55,EURUSD,Buy,0.01,1.05568,1.06560,1.05560,1.05585,2.5,0.21,00:00:01:00,0.04
02/22/2017 08:45,02/22/2017 08:45,EURUSD,Sell,0.01,1.05213,1.04212,1.05212,1.05204,0.8,0.04,00:00:00:00,0.01
02/22/2017 08:43,02/22/2017 08:43,EURUSD,Sell,0.01,1.05259,1.04257,1.05257,1.05248,0.9,0.05,00:00:00:00,0.01
02/20/2017 03:44,02/20/2017 03:44,EURUSD,Sell,0.01,1.06055,1.05053,1.06053,1.06046,0.7,0.03,00:00:00:00,0.01
02/17/2017 17:14,02/17/2017 17:14,EURUSD,Sell,0.01,1.06363,1.05371,1.06371,1.06353,1.8,0.14,00:00:00:00,0.02
02/16/2017 16:52,02/16/2017 16:53,EURUSD,Buy,0.01,1.06579,1.07581,1.06581,1.06594,1.3,0.09,00:00:01:00,0.02
02/16/2017 07:36,02/16/2017 07:36,EURUSD,Buy,0.01,1.06221,1.07233,1.06233,1.06233,0.0,-0.04,00:00:00:00,-0.01
02/15/2017 18:28,02/15/2017 18:28,EURUSD,Buy,0.01,1.05848,1.06859,1.05859,1.05853,-0.6,-0.10,00:00:00:00,-0.02
02/15/2017 10:23,02/15/2017 10:23,EURUSD,Sell,0.01,1.05611,1.04609,1.05609,1.05607,0.2,-0.02,00:00:00:00,0.00
02/14/2017 17:01,02/14/2017 17:01,EURUSD,Sell,0.01,1.05904,1.04912,1.05912,1.05888,2.4,0.20,00:00:00:00,0.04
02/14/2017 04:14,02/14/2017 04:15,EURUSD,Sell,0.01,1.05931,1.04919,1.05919,1.05916,0.3,-0.01,00:00:01:00,0.00
02/13/2017 16:46,02/13/2017 16:46,EURUSD,Sell,0.01,1.06086,1.05074,1.06074,1.06080,-0.6,-0.10,00:00:00:00,-0.02
02/13/2017 16:36,02/13/2017 16:36,EURUSD,Sell,0.01,1.06130,1.05118,1.06118,1.06123,-0.5,-0.09,00:00:00:00,-0.02
02/13/2017 10:10,02/13/2017 10:10,EURUSD,Buy,0.01,1.06534,1.07525,1.06525,1.06546,2.1,0.17,00:00:00:00,0.03
02/10/2017 14:04,02/10/2017 14:04,EURUSD,Sell,0.01,1.06371,1.05359,1.06359,1.06367,-0.8,-0.12,00:00:00:00,-0.02
